created_at,repostsnum,proPic,column1,text,original_url,description,comments_count,column,praises_count,source_host,screen_name,floor
2017-2-3 16:18:45,0,,twitter,I want to move back to Huangdao so badly. That or live in Chengdu so I can travel more,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,drunklepuff,1,成都旅游,1,旅游,Chef Wine,370
2017-2-3 20:59:8,0,,twitter,"Time to travel! Your bot found a great deal to: Chengdu. You got it just ZAR8263.23, #CapeTown #travel #TripAdvisorDiscovery",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelbot_ix,0,成都旅游,0,旅游,TravelBot,369
2017-2-3 22:9:13,0,['https://pbs.twimg.com/media/C3vwbmtWQAAMxWs.jpg'],twitter,"New post (Chengdu Food, Characteristic, Hotpot & Snakes) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-food-characteristic-hotpot-snakes/ …pic.twitter.com/TrQFsVjOJv",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,368
2017-2-3 23:36:49,4,['https://pbs.twimg.com/media/C3wEdlfWQAECHio.jpg'],twitter,#Chicago #ORD to #Chengdu #CTU $470 round-trip for winter/spring travel http://bit.ly/2l4Tw1B  #airfarepic.twitter.com/QVXcQkkgNi,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,airfarewatchdog,0,成都旅游,5,旅游,airfarewatchdog,367
2017-2-3 23:39:2,0,['https://pbs.twimg.com/media/C3wEdlfWQAECHio.jpg'],twitter,#Chicago #ORD to #Chengdu #CTU $470 round-trip for winter/spring travel http://bit.ly/2l4Tw1B  #airfarepic.twitter.com/fXsZBC3gK8,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,halfpastflight,0,成都旅游,0,旅游,Half Past Flight,366
2017-2-3 23:41:45,0,['https://pbs.twimg.com/media/C3wEdlfWQAECHio.jpg'],twitter,airfarewatchdog: #Chicago #ORD to #Chengdu #CTU $470 round-trip for winter/spring travel http://bit.ly/2l4Tw1B  …pic.twitter.com/ih1sXFXWTz,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,trinidoesfly,0,成都旅游,0,旅游,Shanelle,365
2017-2-4 5:18:8,0,['https://pbs.twimg.com/media/C3xSmcaWQAA2Lz8.jpg'],twitter,New post (Huang's World - Chengdu - Part 1/3) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/huangs-world-chengdu-part-13/ …pic.twitter.com/fGFyKXWuxj,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,364
2017-2-4 12:21:46,0,['https://pbs.twimg.com/media/C3yzkG1XUAEM3_h.jpg'],twitter,New post (Chengdu Sichuan Restaurant Singapore) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-sichuan-restaurant-singapore/ …pic.twitter.com/6d6BfZoAS7,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,363
2017-2-4 20:2:35,0,['https://pbs.twimg.com/media/C30dCW1WEAIZwQP.jpg'],twitter,"New post (Tasty insect eating in Chengdu, China - Food Rangers) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/tasty-insect-eating-in-chengdu-china-food-rangers/ …pic.twitter.com/I3U8UlkDqm",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,362
2017-2-5 3:4:33,0,['https://pbs.twimg.com/media/C319ndoW8AEEhUR.jpg'],twitter,New post (Chengdu fried beef stuffed cake  Sichuan street food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-fried-beef-stuffed-cake-sichuan-street-food/ …pic.twitter.com/kF4pYJF7Cd,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,361
2017-2-5 3:44:1,0,,twitter,"#china #asia #travel #streetphotography #egsphotography @ Chengdu, China https://www.instagram.com/p/BQGhMEFAnbW/",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,egsparis,0,成都旅游,0,旅游,EGS Photography,360
2017-2-5 3:44:57,0,,twitter,"#egsphotography #travel #asia #china #lotus #lotusflower @ Chengdu, China https://www.instagram.com/p/BQGhSvlgF2U/",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,egsparis,0,成都旅游,0,旅游,EGS Photography,359
2017-2-5 3:46:0,0,,twitter,"#china #asia #travel #streetphotography #workers @ Chengdu, China https://www.instagram.com/p/BQGhajJAeew/",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,egsparis,0,成都旅游,1,旅游,EGS Photography,358
2017-2-5 22:43:4,0,,twitter,"Theme Park Review: Happy Valley Chengdu, China http://www.aussieontheroad.com/happy-valley-chengdu/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … #china2 #sichuan #themeparkreview #travel #ttot #bucketlist",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,aussieontheroad,0,成都旅游,2,旅游,Aussie on the Road,357
2017-2-6 0:16:15,0,['https://pbs.twimg.com/media/C36gr34WYAAXUXZ.jpg'],twitter,"New post (Moving To Chengdu, Now What? An Expat's Guide to Chengdu) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/moving-to-chengdu-now-what-an-expats-guide-to-chengdu/ …pic.twitter.com/c7YNGPsPJU",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,356
2017-2-6 1:20:29,0,['https://pbs.twimg.com/media/C36vYmWUcAAWoTW.jpg'],twitter,High Speed Train fm Chengdu to Chongqing! http://bit.ly/212aMVX  #Chengdu #Chongqing #Chengdu #China #rail #travel pic.twitter.com/W752q2b3en,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,BonVoyageurs,1,成都旅游,4,旅游,BonVoyageurs,355
2017-2-6 6:31:8,1,['https://pbs.twimg.com/media/C372fQwUcAAkuKq.jpg'],twitter,Chengdu China Eat hot pot at Huang Cheng Lao Ma restaurant! Yuangyang HuoGuo has hot and mild sides! #China #food #travel pic.twitter.com/rlsJwjTZPa,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,BonVoyageurs,0,成都旅游,3,旅游,BonVoyageurs,354
2017-2-6 7:14:52,0,['https://pbs.twimg.com/media/C38AgBjXAAEtZ12.jpg'],twitter,New post (20161125 Chengdu Cuisine) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/20161125-chengdu-cuisine/ …pic.twitter.com/CXXpuTQyWq,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,353
2017-2-6 19:30:21,0,['https://pbs.twimg.com/media/C3-o1eSWEAAoVNm.jpg'],twitter,Panda Bear keeper for a day in Chengdu China! http://bit.ly/2jPHXzq  #China #Asia #travel pic.twitter.com/Rj4TsQzyin,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,BonVoyageurs,0,成都旅游,4,旅游,BonVoyageurs,352
2017-2-6 20:29:50,0,['https://pbs.twimg.com/media/C3-2c4WWEAEa4Xq.jpg'],twitter,Babies #jetblackeyecom #travel #sichuan #panda #chengdu pic.twitter.com/vrh5RXm41s,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,XinxianS,0,成都旅游,1,旅游,JetBlack eye,351
2017-2-6 20:47:35,0,['https://pbs.twimg.com/media/C3-6g9rWQAADyJm.jpg'],twitter,Babies  #jetblackeyecom #panda #chengdu #sichuan #travel pic.twitter.com/IwIqavSd5V,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,XinxianS,0,成都旅游,1,旅游,JetBlack eye,350
2017-2-6 21:16:34,0,['https://pbs.twimg.com/media/C3_BJahWYAETuVz.jpg'],twitter,New post (Classic Sichuan Chengdu cuisine) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/classic-sichuan-chengdu-cuisine/ …pic.twitter.com/6RpH6ulPD2,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,349
2017-2-7 0:38:36,0,,twitter,"#egsphotography #streetphotography #travel #chengdu #children #dancerpose @ Chengdu, China https://www.instagram.com/p/BQLVjsWACLG/",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,egsparis,0,成都旅游,0,旅游,EGS Photography,348
2017-2-7 4:24:52,0,['https://pbs.twimg.com/media/C4AjLVVW8AYDl7Z.jpg'],twitter,"New post (Moving to Chengdu: Geography, the Weather, and Pollution) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/moving-to-chengdu-geography-the-weather-and-pollution/ …pic.twitter.com/sGIgTrulPy",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,347
2017-2-7 10:16:46,0,['https://pbs.twimg.com/media/C4BzuQUXUAAwVSn.jpg'],twitter,"Old town Jingli, Chengdu. #jetblackeyecom #travel #oldtown #chengdu #ancient #Chinapic.twitter.com/8NKfOO1wrN",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,XinxianS,0,成都旅游,1,旅游,JetBlack eye,346
2017-2-7 11:14:23,0,['https://pbs.twimg.com/media/C4CA6KSWEAE4HUo.jpg'],twitter,New post (Street Food (China) Epi 7.4 - Corn Cakes 玉米糕 (Chengdu Part 3)) has been published on Travel Meets ... - http://www.travelmeetsmunchies.com/street-food-china-epi-7-4-corn-cakes-%e7%8e%89%e7%b1%b3%e7%b3%95-chengdu-part-3/ …pic.twitter.com/actMcdU9fK,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,345
2017-2-7 11:26:17,0,['https://pbs.twimg.com/media/C4CDoZvWQAID560.jpg'],twitter,"Great wall, great Chengdu. #jetblackeyecom #travel #chengdu #kuanzhaixiangzipic.twitter.com/fIp4eqpBna",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,XinxianS,0,成都旅游,1,旅游,JetBlack eye,344
2017-2-7 16:5:16,0,,twitter,A short video by @lifemahalo_blog showed their wonderful journey in #Chengdu Research Base of Giant Panda Breeding ! #Panda #travel pic.twitter.com/zQDlYBeCaC,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,Amazingsichuan,0,成都旅游,0,旅游,amazingsichuan,343
2017-2-7 18:14:10,0,['https://pbs.twimg.com/media/C4Dg_RHWQAEFZoA.jpg'],twitter,"New post (Chengdu, street food galore) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-street-food-galore/ …pic.twitter.com/8WWF3p4Nv2",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,342
2017-2-7 20:46:39,0,['https://pbs.twimg.com/media/C4ED5CaWAAAzItk.jpg'],twitter,Red lanterns pave the way for 2017. #jetblackeyecom #chengdu #sichuan #travel #redlanternpic.twitter.com/4J8LKgwLSW,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,XinxianS,0,成都旅游,1,旅游,JetBlack eye,341
2017-2-7 21:38:5,0,['https://pbs.twimg.com/media/C4EPqWwWAAA29aF.jpg'],twitter,Assemblage des 5 SUs à Chengdu. #jetblackeyecom #ancient #scholars #chengdu #travel pic.twitter.com/pxS9QYJe6y,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,XinxianS,0,成都旅游,1,旅游,JetBlack eye,340
2017-2-8 1:35:11,0,['https://pbs.twimg.com/media/C4FF7qHW8AAplgD.jpg'],twitter,New post (锦食成味 chengdu food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/%e9%94%a6%e9%a3%9f%e6%88%90%e5%91%b3-chengdu-food/ …pic.twitter.com/gqcAbz1NDT,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,339
2017-2-8 2:50:14,0,,twitter,@Adrian56540355 Did you travel to Chengdu?That's my hometown and also the hometown of Panda hahaha,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,RedTears_VIXEN,0,成都旅游,0,旅游,紅淚_Red Tears,338
2017-2-8 16:15:27,0,['https://pbs.twimg.com/media/C4IPaFVWAAAPuvA.jpg'],twitter,New post (Chengdu spicy boiled skewers Chinese street food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-spicy-boiled-skewers-chinese-street-food/ …pic.twitter.com/Iydh4VI6Qa,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,337
2017-2-8 23:29:37,0,['https://pbs.twimg.com/media/C4Jyx-yWIAE2989.jpg'],twitter,Feel like I'm poet. #jetblackeyecom #chengdu #China #travel pic.twitter.com/i8kpJmyKiM,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,XinxianS,0,成都旅游,1,旅游,JetBlack eye,336
2017-2-8 23:41:35,0,['https://pbs.twimg.com/media/C4J1hQLW8AAkOJv.jpg'],twitter,New post (A Bite of Wife's Mother - Chengdu Food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/a-bite-of-wifes-mother-chengdu-food/ …pic.twitter.com/hKpCj7xWcf,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,335
2017-2-9 0:36:2,0,['https://pbs.twimg.com/media/C4KB-zXWMAImCog.jpg'],twitter,#WoofWednesday - Spotted this beautiful #dog in #Chengdu China {Read more: http://buff.ly/2jmfUmR } #dogsoftwitter #dogs #travel #travelblogpic.twitter.com/VpRfNAnQPc,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,SianVictoriaUK,0,成都旅游,0,旅游,Sian Victoria  ?,334
2017-2-9 2:48:6,0,,twitter,"The very thing u can't miss when travel to Chengdu is HOT POT, the most representative chinese… https://www.instagram.com/p/BQQt982DPS8/",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,lijahua912,0,成都旅游,0,旅游,华华,333
2017-2-9 9:24:52,1,['https://pbs.twimg.com/media/C4L7AlsVcAATxH6.jpg'],twitter,Wenshu Monastery is the best-preserved Buddhist temple in #Chengdu. #Travel to see #China with us. #m_i_chinatravel #buddhist  #architecturepic.twitter.com/rFliCglGmP,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,m_i_chinatravel,0,成都旅游,8,旅游,Made in China Travel,332
2017-2-9 12:59:3,0,['https://pbs.twimg.com/media/C4MsC9mWMAIXDPa.jpg'],twitter,New post (Treat Yo' Self in Chengdu! Business class  | Bath! | Gluten free food) has been published on Travel ... - http://www.travelmeetsmunchies.com/treat-yo-self-in-chengdu-business-class-bath-gluten-free-food/ …pic.twitter.com/uCsISmqtNP,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,331
2017-2-9 20:11:21,0,['https://pbs.twimg.com/media/C4OO_ZzWQAAoBha.jpg'],twitter,"New post (Friends, Food & Sun. #Chengdu #China #MixBit) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/friends-food-sun-chengdu-china-mixbit/ …pic.twitter.com/Mb19UE3DdN",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,1,旅游,travel meets munchie,330
2017-2-10 1:8:19,0,['https://pbs.twimg.com/media/C4PSGbyWIAA3Jc0.jpg'],twitter,"We know where to stay in Chengdu, China & so does @matchesfashion- 2017 #Travel hotlist sorted http://bit.ly/2kwoi65  @TempleHouseCDUpic.twitter.com/vzXOSvXUmD",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,PRCoUK,0,成都旅游,1,旅游,PRCO London,329
2017-2-10 3:34:41,0,['https://pbs.twimg.com/media/C4P0dbMWMAEGtxQ.jpg'],twitter,New post (What to Eat in Chengdu - Can you handle the heat?) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/what-to-eat-in-chengdu-can-you-handle-the-heat/ …pic.twitter.com/CVpwMjCOB2,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,328
2017-2-10 11:2:42,0,['https://pbs.twimg.com/media/C4RbAPyWMAEx9Jh.jpg'],twitter,"New post (Jin Li Ancient Street | This is Chengdu, China) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/jin-li-ancient-street-this-is-chengdu-china/ …pic.twitter.com/W4Lho3XVYI",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,327
2017-2-11 1:32:18,0,['https://pbs.twimg.com/media/C4UiCk0WIAUoBoI.jpg'],twitter,New post (SAVOUR Chengdu 2016 Highlights) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/savour-chengdu-2016-highlights/ …pic.twitter.com/8Q00NW3UWY,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,326
2017-2-11 1:55:47,0,['https://pbs.twimg.com/media/C4UnaiSVcAAeyje.jpg'],twitter,Lucky travel in #Chengdu #HolidayInnExpressChengduWestGate starting at 323.99 http://getluckyhotels.com/hotel/1327180/holiday-inn-express-chengdu-west-gate?source=TDCN …pic.twitter.com/kqtV7N96kf,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,LuckyCNhotels,0,成都旅游,0,旅游,China Hotels,325
2017-2-11 5:7:6,0,,twitter,#joemacintosh Chengdu Tourist Guide + Offline Map (Travel): Chengdu Tourist Guide + Offline Map 1.0… http://j.mp/2lxP3Vs  #JoeLikesiOS,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,JoeLikesiOS,0,成都旅游,0,旅游,Joe Macintosh,324
2017-2-11 5:7:12,0,,twitter,#joemacintosh Chengdu Tourist Guide + Offline Map (Travel): Chengdu Tourist Guide + Offline Map 1.0… http://j.mp/2lxRBmO  #JoeLikesiOS,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,JoeLikesiOS,0,成都旅游,0,旅游,Joe Macintosh,323
2017-2-11 8:37:8,0,['https://pbs.twimg.com/media/C4WDRtOWYAA6Qu3.jpg'],twitter,New post (CHENGDU CHINA TRAVEL VLOG | Backpacking Asia | Mireille Mali) has been published on Travel Meets ... - http://www.travelmeetsmunchies.com/chengdu-china-travel-vlog-backpacking-asia-mireille-mali/ …pic.twitter.com/lvGDDKznby,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,1,旅游,travel meets munchie,322
2017-2-11 11:17:32,1,,twitter,Two Days in Chengdu – Pandas and Giant Buddha #travel http://www.ooaworld.com/the-musts-for-two-days-in-chengdu/ … via @ooarevo,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,a_holeinmyshoe,0,成都旅游,0,旅游,aholeinmyshoe,321
2017-2-11 16:45:48,0,['https://pbs.twimg.com/media/C4XzH42UoAAXTMi.jpg'],twitter,New post (Chengdu  Jin Li walking street 2014) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-jin-li-walking-street-2014/ …pic.twitter.com/2Y4qAaZuIz,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,320
2017-2-11 19:47:12,0,['https://pbs.twimg.com/media/C4YcoyuVMAAQ7Av.jpg'],twitter,Hotel Holiday Inn Chengdu Oriental Plaza - Chengdu https://goo.gl/5FWTQ7  #HotelDirect info: #Travel by @twloungepic.twitter.com/yjsDS7ZSSu,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,twlounge,0,成都旅游,0,旅游,TravelWriter'sLounge,319
2017-2-11 20:41:12,0,['https://pbs.twimg.com/media/C4Yo_8fUkAAjJt_.jpg'],twitter,Hotel InterContinental Century City - Chengdu https://goo.gl/2gUC5Y  #HotelDirect info: #Travel by @twloungepic.twitter.com/6p7zcEXw4b,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,twlounge,0,成都旅游,1,旅游,TravelWriter'sLounge,318
2017-2-11 21:31:9,0,['https://pbs.twimg.com/media/C4Y0bk-UYAAzkbS.jpg'],twitter,Chengdu Tibet Hotel - Chengdu https://goo.gl/Amnb77  #HotelDirect info: #Travel by @twloungepic.twitter.com/3JIeymdW6i,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,twlounge,0,成都旅游,0,旅游,TravelWriter'sLounge,317
2017-2-11 22:24:7,0,['https://pbs.twimg.com/media/C4ZAjrGUkAI3d0d.jpg'],twitter,Hotel Dorsett Grand - Chengdu https://goo.gl/GYqWD9  #HotelDirect info: #Travel by @twloungepic.twitter.com/PM16urq6eK,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,twlounge,0,成都旅游,0,旅游,TravelWriter'sLounge,316
2017-2-11 23:15:8,0,['https://pbs.twimg.com/media/C4ZMPFFVYAE4U_i.jpg'],twitter,Chengdu Airport Hotel - Chengdu https://goo.gl/Vhr1Rs  #HotelDirect info: #Travel by @twloungepic.twitter.com/s0bhDZfOgk,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,twlounge,0,成都旅游,0,旅游,TravelWriter'sLounge,315
2017-2-11 23:51:16,0,['https://pbs.twimg.com/media/C4ZUgRSWEAIOWx3.jpg'],twitter,"New post (Street Food, Epi 4.15 China - Pandas!!! (Chengdu Snacks)) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/street-food-epi-4-15-china-pandas-chengdu-snacks/ …pic.twitter.com/CsA5bj4jGb",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,314
2017-2-12 6:44:21,0,['https://pbs.twimg.com/media/C4azDU2WIAEnhL8.jpg'],twitter,New post (fired chili squid   Chengdu street food  China) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/fired-chili-squid-chengdu-street-food-china/ …pic.twitter.com/MPgV9F2muW,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,1,旅游,travel meets munchie,313
2017-2-12 9:33:46,0,['https://pbs.twimg.com/media/C4bZw5xVUAA6zaq.jpg'],twitter,"Ten Under the Radar, Newly Accessible Destinations, From the Canadian Arctic to Chengdu, China #travel #Wanderlust  https://www.wsj.com/articles/where-to-vacation-in-2017-youll-never-guess-1477493521?mod=e2tw …pic.twitter.com/j33B8dGi7s",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,allenbacon,0,成都旅游,1,旅游,The Daily Bosco,312
2017-2-12 13:44:17,0,['https://pbs.twimg.com/media/C4cTKxaWEAICoZ8.jpg'],twitter,New post (I'LL HAVE WHAT PHIL'S HAVING | Szechuan Food at Chengdu  | PBS) has been published on Travel Meets ... - http://www.travelmeetsmunchies.com/ill-have-what-phils-having-szechuan-food-at-chengdu-pbs/ …pic.twitter.com/tvnNRLT56R,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,311
2017-2-12 19:36:34,0,['https://pbs.twimg.com/media/C4djzJJWQAEu0BB.jpg'],twitter,Please RT? #travel #traveller Why Chengdu should be your first stop in China &#124; By Katie Lotz http://bit.ly/2cyOXvy pic.twitter.com/rUUJkfAwhI,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,MoreTrravlss,0,成都旅游,0,旅游,More Travels,310
2017-2-12 21:2:4,0,['https://pbs.twimg.com/media/C4d3Xd6WAAEvFH2.jpg'],twitter,New post (Chengdu food！) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-food%ef%bc%81/ …pic.twitter.com/49bAi8rRU5,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,309
2017-2-13 0:1:24,11,,twitter,"#Airfare Deal: [UA] Chicago - Chengdu, China. $500 r/t. Details: http://ow.ly/fEw4308VzBC  #travel",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,TheFlightDeal,0,成都旅游,6,旅游,The Flight Deal,308
2017-2-13 0:1:26,0,,twitter,"TheFlightDeal: #Airfare Deal: [UA] Chicago - Chengdu, China. $500 r/t. Details: http://ow.ly/fEw4308VzBC  #travel",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,trinidoesfly,0,成都旅游,1,旅游,Shanelle,307
2017-2-13 0:1:33,0,,twitter,"TheFlightDeal: #Airfare Deal: [UA] Chicago - Chengdu, China. $500 r/t. Details: http://ow.ly/fEw4308VzBC  #travel",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,UnitedFlyCheap,0,成都旅游,1,旅游,UnitedFlyCheap,306
2017-2-13 0:2:15,0,,twitter,"RT TheFlightDeal ""#Airfare Deal: [UA] Chicago - Chengdu, China. $500 r/t. Details: http://ow.ly/fEw4308VzBC  #travel""",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,_eattravelparty,1,成都旅游,0,旅游,EatTravelParty,305
2017-2-13 0:2:27,0,,twitter,"#Airfare Deal: [UA] Chicago - Chengdu, China. $500 r/t. Details: http://ow.ly/fEw4308VzBC  #travel",https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,halfpastflight,0,成都旅游,0,旅游,Half Past Flight,304
2017-2-13 2:52:44,0,['https://pbs.twimg.com/media/C4fHlwTXUAAJYQl.jpg'],twitter,#Chengdu #China #giantpanda #pandapicnic #travel #explore #love (photo by @amyyrobinsonn ) pic.twitter.com/ghuRD1Uy4J,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,eslinchina,0,成都旅游,0,旅游,ESL in China,303
2017-2-13 4:23:18,0,['https://pbs.twimg.com/media/C4fcW_nXUAEjvhn.jpg'],twitter,New post (Chinese oden in white soup Chengdu  city street food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chinese-oden-in-white-soup-chengdu-city-street-food/ …pic.twitter.com/Wq91fQ7XIH,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,1,旅游,travel meets munchie,302
2017-2-13 11:52:8,0,['https://pbs.twimg.com/media/C4hDFmhXUAEOqYO.jpg'],twitter,New post (Chengdu China: The mecca of spicy food) has been published on Travel Meets Munchies - http://www.travelmeetsmunchies.com/chengdu-china-the-mecca-of-spicy-food/ …pic.twitter.com/CXwi3Ei94Y,https://twitter.com/search?f=tweets&vertical=default&q=chengdu%20travel&src=typd,travelmeetsmunc,0,成都旅游,0,旅游,travel meets munchie,301
